start_stop,vid_cid,label,VAD,text,vid,i,path
[118.4295 - 121.2295],Ses03M_impro08a_F014,ang,"[2.0000, 3.5000, 4.0000]",I want to talk to a supervisor,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F014.wav
[121.3084 - 126.2775],Ses03M_impro08a_F015,ang,"[1.5000, 3.0000, 5.0000]",I would like to talk to your supervisor.  Obviously you're incompetent and don't understand what I'm asking.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F015.wav
[132.0353 - 134.4212],Ses03M_impro08a_F016,fru,"[1.5000, 3.5000, 3.5000]",What?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F016.wav
[134.4804 - 137.0635],Ses03M_impro08a_F017,fru,"[2.0000, 3.0000, 4.0000]",That's ridiculous.  You know?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F017.wav
[138.8579 - 146.9819],Ses03M_impro08a_F018,fru,"[1.0000, 4.5000, 5.0000]","No I don't want to call back, you put me on hold for like hours and hours----and it's money, money, money, money and out of my pocket, out of my pocket--",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F018.wav
[149.4664 - 152.4439],Ses03M_impro08a_F019,fru,"[1.5000, 3.5000, 4.5000]",Every phone...every single phone company?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F019.wav
[154.2778 - 158.6553],Ses03M_impro08a_F020,ang,"[2.0000, 3.5000, 4.5000]",This is ridiculous.Well what are we supposed to do?  We starve then because I can't use my phone cause,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F020.wav
[158.6750 - 166.4244],Ses03M_impro08a_F021,ang,"[1.5000, 4.5000, 4.5000]","I am a realtor and this is my business.  People are calling me all the time but you know, and I don't have a land line.  I can't afford to have a land line",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F021.wav
[167.5680 - 169.7174],Ses03M_impro08a_F022,ang,"[2.0000, 3.0000, 4.0000]",That you better be sorry.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F022.wav
[169.7568 - 173.6019],Ses03M_impro08a_F023,fru,"[1.5000, 3.5000, 4.5000]",Well you're not helping me at all.  God this is so frustrating.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F023.wav
[180.0104 - 183.8753],Ses03M_impro08a_F024,fru,"[1.5000, 3.0000, 3.5000]",What?  No.  That's way too complicated.  Look--,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F024.wav
[183.8875 - 188.0359],Ses03M_impro08a_F025,fru,"[1.5000, 4.0000, 4.5000]",you need to fix my phone.  I don't care what you have to do--,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F025.wav
[201.0304 - 207.7347],Ses03M_impro08a_F027,fru,"[2.0000, 4.0000, 4.0000]","Yeah yeah, woman going out in South Central on the payphone at night.  Oh that's real safe.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F027.wav
[209.8840 - 215.3575],Ses03M_impro08a_F028,fru,"[1.5000, 3.5000, 4.5000]","No, no, no.  I didn't choose to live here.  I work there.  Okay?  Yeah. work work work",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F028.wav
[218.1658 - 225.7180],Ses03M_impro08a_F029,fru,"[2.5000, 4.0000, 4.0000]","We can't call out.  We can't make out-- line.  I don't work, I work at another office.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F029.wav
[225.7771 - 229.8392],Ses03M_impro08a_F030,fru,"[3.0000, 2.5000, 3.0000]",A law firm.  Thank you very much.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F030.wav
[230.4899 - 239.5801],Ses03M_impro08a_F031,fru,"[2.0000, 5.0000, 4.5000]","I work out of my home as a realtor and because I don't have a land line, I need a phone and because of now I don't have one I don't know what to do.  And you're not helping me at all.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F031.wav
[239.6393 - 242.9323],Ses03M_impro08a_F032,fru,"[2.0000, 3.5000, 4.5000]","In fact, give me your name sir, what's your name again?",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F032.wav
[245.3971 - 248.9070],Ses03M_impro08a_F033,fru,"[2.5000, 2.5000, 3.5000]",Okay.  Sara what?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F033.wav
[249.7746 - 262.7494],Ses03M_impro08a_F034,fru,"[1.5000, 4.0000, 4.5000]","Sara Brown.  Sara Brown, um- yeah, I'm going to get off the phone with you. And then I'm going to call back and I'm going to give your supervisor your name because you're obviously incompetent to work here.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F034.wav
[266.4367 - 274.7974],Ses03M_impro08a_F035,fru,"[1.5000, 4.0000, 4.5000]","What are you, what are you a police officer now?  You know, like I'm done, I'm over it.  Goodbye and I hope that you lose your job.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F035.wav
[6.5663 - 11.4367],Ses03M_impro08a_M000,neu,"[3.0000, 3.0000, 2.5000]",Hello.  This is Viacom Services.  How can I help you?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M000.wav
[17.6481 - 20.8228],Ses03M_impro08a_M001,neu,"[3.0000, 2.0000, 3.0000]","I'm sorry ma'am, what can I help you with?",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M001.wav
[34.1722 - 42.0202],Ses03M_impro08a_M002,neu,"[3.0000, 2.5000, 3.5000]",Okay.  Can you give me the last four digits of your social security number so I can verify who I'm speaking with?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M002.wav
[43.4794 - 46.8315],Ses03M_impro08a_M003,neu,"[3.0000, 2.5000, 3.0000]",Okay.  And your name is?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M003.wav
[47.7977 - 53.2597],Ses03M_impro08a_M004,neu,"[3.0000, 3.5000, 3.5000]",Olivia. Um. Okay.  So how long has this problem been?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M004.wav
[60.1218 - 62.9021],Ses03M_impro08a_M005,neu,"[2.5000, 2.5000, 3.0000]",So what exactly is the problem?,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav
[68.6402 - 77.5530],Ses03M_impro08a_M006,neu,"[2.5000, 2.5000, 3.5000]",Um- I think part of it has to do with the network being down.  It's been having some trouble the last few weeks--,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M006.wav
[87.7474 - 90.4292],Ses03M_impro08a_M007,neu,"[3.0000, 2.5000, 3.0000]",I understand--we're not-,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M007.wav
[91.0602 - 95.6349],Ses03M_impro08a_M008,neu,"[3.0000, 2.0000, 3.0000]",No.  Okay.  We're not charging you for any of these months.  We're going to give you three months free.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M008.wav
[98.8687 - 101.6293],Ses03M_impro08a_M009,neu,"[3.5000, 3.0000, 2.5000]",We can give you a new phone--,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M009.wav
[101.7279 - 107.3871],Ses03M_impro08a_M010,neu,"[3.0000, 3.5000, 3.5000]",We can do that.  We can do that.  You just have to sign a one-year contract though with the--,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M010.wav
[116.2210 - 122.3732],Ses03M_impro08a_M011,fru,"[2.0000, 3.5000, 3.0000]","Besides, it's sort of out of hands at the moment----The whole electrical power outage.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M011.wav
[125.5676 - 133.9480],Ses03M_impro08a_M012,neu,"[3.0000, 4.0000, 4.0000]","Um- Let me connect you to my supervisor.  Actually, he's out right now so I'm supervisor until he comes back. Um-",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M012.wav
[134.2043 - 140.4156],Ses03M_impro08a_M013,neu,"[3.0000, 3.0000, 4.0000]","So you could----speak with me some more, you could call back later on maybe.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M013.wav
[141.8945 - 144.4579],Ses03M_impro08a_M014,fru,"[2.5000, 3.0000, 3.0000]",I didn't put you on hold.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M014.wav
[144.5565 - 150.0974],Ses03M_impro08a_M015,fru,"[2.0000, 3.0000, 4.0000]",There are a lot of people calling us having problems.  Every phone company is having the same problems ma'am,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M015.wav
[151.3989 - 157.4327],Ses03M_impro08a_M016,neu,"[2.0000, 3.0000, 3.5000]","Mmm hmmm.  Mmm hmmm.  The power outages, everything, hurricane Katrina. Everything's really messed up.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M016.wav
[162.1454 - 164.3145],Ses03M_impro08a_M017,neu,"[3.0000, 2.0000, 2.5000]",don't you-,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav
[165.8131 - 170.0329],Ses03M_impro08a_M018,neu,"[2.5000, 2.5000, 3.0000]",I'm really sorry ma'am.  There's not----a lot we can do for it.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M018.wav
[171.3737 - 181.1935],Ses03M_impro08a_M019,neu,"[3.0000, 3.0000, 3.5000]","What I can do for you, if you want to make a call right now I could contact you through our computer.  I can call through my phone and you can speak through me.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav
[185.9851 - 190.8753],Ses03M_impro08a_M020,neu,"[2.0000, 3.0000, 3.5000]",I'm sorry it has to do with an electrical power outage and stuff--,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M020.wav
[196.2388 - 203.5544],Ses03M_impro08a_M021,neu,"[3.0000, 3.0000, 4.0000]","Well, okay I'm going to give you a free phone card that you can use at any payphone and that's on us. Okay?",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav
[206.9065 - 211.1854],Ses03M_impro08a_M022,neu,"[2.5000, 2.0000, 3.0000]","I'm, I'm sorry you chose to live there um--",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M022.wav
[214.8728 - 218.8559],Ses03M_impro08a_M023,neu,"[2.5000, 3.0000, 3.5000]",Well I'm sure maybe there's a phone at work you could use.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M023.wav
[227.9067 - 231.1406],Ses03M_impro08a_M024,neu,"[3.0000, 3.5000, 2.5000]",All right um--,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav
[242.3999 - 246.0675],Ses03M_impro08a_M025,neu,"[3.0000, 3.5000, 3.0000]",My name is Sara.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M025.wav
[247.9999 - 250.6619],Ses03M_impro08a_M026,neu,"[3.0000, 2.0000, 3.0000]",Sara Brown.,Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M026.wav
[261.2113 - 268.4283],Ses03M_impro08a_M027,neu,"[2.5000, 2.5000, 4.0000]","You know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.",Ses03M_impro08a,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav
[17.5400 - 25.3200],Ses03M_impro08b_F001,fru,"[1.5000, 4.0000, 4.5000]",Oh God I finally got...you know how long I've been waiting on line?  You put on hold for like five hours.  Geez.,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F001.wav
[30.8800 - 36.9400],Ses03M_impro08b_F002,fru,"[1.5000, 3.5000, 4.5000]",I've already been through this five times with these people.  I've been calling every single day.,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F002.wav
[37.9400 - 42.0300],Ses03M_impro08b_F003,fru,"[2.0000, 3.0000, 3.5000]",Olivia Brown.,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F003.wav
[44.6900 - 49.2100],Ses03M_impro08b_F004,fru,"[1.5000, 4.5000, 4.5000]",Well my phone isn't working and it hasn't been working for the last five days.,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F004.wav
[49.6500 - 52.0100],Ses03M_impro08b_F005,ang,"[1.5000, 3.5000, 4.0000]","Yeah, yeah, yeah you better be sorry.",Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F005.wav
[52.2600 - 58.7975],Ses03M_impro08b_F006,ang,"[1.5000, 2.5000, 4.0000]",No I did not drop my phone in water.  I'm not five years old and just dropped my phone anywhere I see it.  Okay this is my business.,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F006.wav
[58.8600 - 65.3000],Ses03M_impro08b_F007,fru,"[2.0000, 4.0000, 4.5000]",Okay?  And it [GARBAGE]. My business is failing because my phone isn't working and I don't have a land line and I really can't handle this right now.,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F007.wav
[69.8200 - 77.4600],Ses03M_impro08b_F008,fru,"[1.5000, 3.5000, 4.5000]","the symptoms- This [GARBAGE] a doctor's office. I'm not receiving calls...I can't receive- no, it's, it cuts me off--",Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F008.wav
[78.1800 - 83.7000],Ses03M_impro08b_F009,fru,"[1.5000, 3.5000, 4.0000]",Yes the phone turns on.  No I mean I'm using it not turning on the phone.  Of course it turns on.,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F009.wav
[86.8700 - 93.3800],Ses03M_impro08b_F010,fru,"[2.0000, 3.5000, 4.5000]",No- I don't have a sim card because it's Verizon and you guys don't use sim cards.,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F010.wav
[104.3900 - 114.7900],Ses03M_impro08b_F011,fru,"[1.5000, 4.0000, 4.5000]","Okay no.  Sir, this is the deal.  My phone isn't working and I don't care what the problem is but it needs to work.  That's why I'm paying you guys to fix it.",Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F011.wav
[120.2600 - 126.6900],Ses03M_impro08b_F012,fru,"[2.0000, 4.0000, 4.0000]",I don't know even how to use that stuff it's too complicated.  I just want my flip phone to work----that's all I need,Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F012.wav
[127.6300 - 135.8600],Ses03M_impro08b_F013,fru,"[1.5000, 4.0000, 4.5000]","Look, I am on the road all the time.  Do you understand how important?  I'm a woman, a single mother by herself working...what?",Ses03M_impro08b,3,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F013.wav
