vid_cid,label,VAD,text,vid,por,score_label,meld_label
Ses03M_impro05b_F029,neu,"[3.0000, 2.0000, 2.5000]","Yes sir, Yes. We can have them direct your luggage to San Diego. Uh-- Some refreshments in the lobby? eh- we actually--",Ses03M_impro05b,neutral,0.0,neutral
Ses03M_impro05b_F030,neu,"[3.0000, 2.0000, 2.5000]",We can have them direct your luggage to San Diego. Uh-- Some refreshments in the lobby? eh- we actually--,Ses03M_impro05b,neutral,0.0,neutral
Ses03M_impro05b_F031,fru,"[3.0000, 2.0000, 2.5000]",Uh-- Some refreshments in the lobby? eh- we actually--,Ses03M_impro05b,neutral,0.0,neutral
Ses03M_impro05b_M001,fru,"[2.5000, 2.0000, 3.5000]",I've been here for four hours and I don't know where one piece of my luggage is Baltimore. Yes.,Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M002,fru,"[2.5000, 2.0000, 3.5000]",I've been here for four hours and I don't know where one piece of my luggage is Baltimore. Yes. You know and they've looked it up before and it's not there.,Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M003,fru,"[2.5000, 2.0000, 3.5000]",I've been here for four hours and I don't know where one piece of my luggage is Baltimore. Yes. You know and they've looked it up before and it's not there. Now what are you going to do for me different? Hmm?,Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M004,fru,"[2.5000, 2.0000, 3.5000]",Baltimore. Yes. You know and they've looked it up before and it's not there. Now what are you going to do for me different? Hmm? You can report lost property?,Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M005,fru,"[2.5000, 2.0000, 3.5000]","Yes. You know and they've looked it up before and it's not there. Now what are you going to do for me different? Hmm? You can report lost property? Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M006,fru,"[2.5000, 2.0000, 3.5000]","You know and they've looked it up before and it's not there. Now what are you going to do for me different? Hmm? You can report lost property? Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um Most of the...",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M007,fru,"[2.5000, 2.0000, 3.5000]","Now what are you going to do for me different? Hmm? You can report lost property? Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um Most of the... Are you going to refund us for our luggage, refund us for our tickets for this?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M008,ang,"[2.5000, 2.0000, 3.5000]","You can report lost property? Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um Most of the... Are you going to refund us for our luggage, refund us for our tickets for this? I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M010,fru,"[2.5000, 2.0000, 3.5000]","Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um Most of the... Are you going to refund us for our luggage, refund us for our tickets for this? I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that? Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M011,ang,"[2.5000, 2.0000, 3.5000]","Most of the... Are you going to refund us for our luggage, refund us for our tickets for this? I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that? Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars. Okay, so you can put me in Holiday Inn for twenty dollar a night?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M013,ang,"[2.5000, 2.0000, 3.5000]","Are you going to refund us for our luggage, refund us for our tickets for this? I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that? Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars. Okay, so you can put me in Holiday Inn for twenty dollar a night? Of course I had my name tags on the luggage.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M014,ang,"[2.5000, 2.0000, 3.5000]","I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that? Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars. Okay, so you can put me in Holiday Inn for twenty dollar a night? Of course I had my name tags on the luggage. Soon as you...that's not good enough okay?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M015,ang,"[2.5000, 2.0000, 3.5000]","Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars. Okay, so you can put me in Holiday Inn for twenty dollar a night? Of course I had my name tags on the luggage. Soon as you...that's not good enough okay? I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M016,ang,"[2.5000, 2.0000, 3.5000]","Okay, so you can put me in Holiday Inn for twenty dollar a night? Of course I had my name tags on the luggage. Soon as you...that's not good enough okay? I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired. If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M017,fru,"[2.5000, 2.0000, 3.5000]","Of course I had my name tags on the luggage. Soon as you...that's not good enough okay? I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired. If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again. I work for IBM.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M018,fru,"[2.5000, 2.0000, 3.5000]","Soon as you...that's not good enough okay? I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired. If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again. I work for IBM. You misplace a lot of, eight pieces of luggage.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M019,neu,"[2.5000, 2.0000, 3.5000]","I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired. If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again. I work for IBM. You misplace a lot of, eight pieces of luggage. Are you kidding me?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M020,ang,"[2.5000, 2.0000, 3.5000]","If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again. I work for IBM. You misplace a lot of, eight pieces of luggage. Are you kidding me? Who are you going to fire because of that?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M021,ang,"[2.5000, 2.0000, 3.5000]","I work for IBM. You misplace a lot of, eight pieces of luggage. Are you kidding me? Who are you going to fire because of that? Wow.  This has never happened before.  I've not lost,",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M022,ang,"[2.5000, 2.0000, 3.5000]","You misplace a lot of, eight pieces of luggage. Are you kidding me? Who are you going to fire because of that? Wow.  This has never happened before.  I've not lost, in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M023,ang,"[2.5000, 2.0000, 3.5000]","Are you kidding me? Who are you going to fire because of that? Wow.  This has never happened before.  I've not lost, in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before. This is the worst customer service I've ever gotten before.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M024,ang,"[2.5000, 2.0000, 3.5000]","Who are you going to fire because of that? Wow.  This has never happened before.  I've not lost, in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before. This is the worst customer service I've ever gotten before. Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M025,ang,"[2.5000, 2.0000, 3.5000]","Wow.  This has never happened before.  I've not lost, in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before. This is the worst customer service I've ever gotten before. Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright? And and, in about...",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M026,ang,"[2.5000, 2.0000, 3.5000]","in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before. This is the worst customer service I've ever gotten before. Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright? And and, in about... Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M027,ang,"[2.5000, 2.0000, 3.5000]","This is the worst customer service I've ever gotten before. Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright? And and, in about... Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport? Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M028,fru,"[2.5000, 2.0000, 3.5000]","Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright? And and, in about... Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport? Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever. Okay.  And you're going to give me what for my inconvenience?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M029,ang,"[2.5000, 2.0000, 3.5000]","And and, in about... Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport? Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever. Okay.  And you're going to give me what for my inconvenience? Some peanuts?  Wow.  That helps a lot.",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M030,fru,"[2.5000, 2.0000, 3.5000]","Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport? Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever. Okay.  And you're going to give me what for my inconvenience? Some peanuts?  Wow.  That helps a lot. Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.  Wow.  You know what?",Ses03M_impro05b,negative,-2.6666667461395264,anger
Ses03M_impro05b_M031,ang,"[2.5000, 2.0000, 3.5000]","Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever. Okay.  And you're going to give me what for my inconvenience? Some peanuts?  Wow.  That helps a lot. Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.  Wow.  You know what? I will never do business with Delta again.",Ses03M_impro05b,negative,-2.6666667461395264,anger
