index	Dialogue_ID	Emotion	EndTime	Episode	Season	Sentiment	Speaker	SrNo	StartTime	Utterance	Utterance_ID	idx	elapse
dia546_utt8	546	anger	00:05:42,799	21	1	negative	Monica	5435	00:05:40,089	Okay, d'y'see anybody you think could be me?	8	546_8	2.71
dia546_utt9	546	anger	00:05:49,598	21	1	negative	Teacher	5436	00:05:42,967	People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!	9	546_9	6.631
dia546_utt10	546	neutral	00:05:52,142	21	1	neutral	Rachel	5437	00:05:50,350	She could be you.	10	546_10	1.792
dia546_utt11	546	neutral	00:06:02,694	21	1	neutral	Teacher	5438	00:05:56,773	Let's get started. Five, six, a-five six seven eight...	11	546_11	5.921
dia546_utt12	546	anger	00:06:09,242	21	1	negative	Monica	5439	00:06:07,408	Okay, I'm not getting this!	12	546_12	1.834
dia546_utt13	546	joy	00:06:12,537	21	1	positive	Phoebe	5440	00:06:09,452	I'm totally getting it!	13	546_13	3.0850000000000004
dia546_utt14	546	sadness	00:06:20,420	21	1	negative	Monica	5441	00:06:16,626	Did you ever feel like sometimes you are just so unbelievably uncoordinated?	14	546_14	3.794
dia546_utt15	546	surprise	00:06:30,430	21	1	positive	Rachel	5442	00:06:28,262	What? You just click when they click.	15	546_15	2.168
dia546_utt16	546	neutral	00:06:34,810	21	1	neutral	Teacher	5443	00:06:32,308	Alright people, now everyone grab a partner.	16	546_16	2.5020000000000002
dia546_utt17	546	neutral	00:06:41,608	21	1	neutral	Phoebe	5444	00:06:36,646	Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel.	17	546_17	4.962000000000001
dia546_utt18	546	disgust	00:06:44,736	21	1	negative	Monica	5445	00:06:42,026	Great. It's gym class all over again.	18	546_18	2.71
dia547_utt0	547	surprise	00:04:55,544	20	1	positive	Rachel	5446	00:04:52,208	I'm not crazy, right? I mean, it was never like that.	0	547_0	3.3360000000000003
dia547_utt1	547	neutral	00:04:58,422	20	1	neutral	Barry	5447	00:04:56,212	Nooo, it wasn't.	1	547_1	2.21
dia547_utt2	547	joy	00:05:04,678	20	1	positive	Rachel	5448	00:05:00,800	Ooh, and it's so nice having this little sink here...	2	547_2	3.878
dia548_utt0	548	joy	00:27:35,736	23	9	positive	Chandler	5449	00:27:31,483	Oh, ain't this nice? It's so quiet, I could just lie here all day.	0	548_0	4.253
dia548_utt1	548	neutral	00:27:37,738	23	9	neutral	Monica	5450	00:27:35,904	I know	1	548_1	1.834
dia548_utt2	548	joy	0:27:41,368	23	9	positive	Rachel	5451	0:27:39,491	Open your drapes! Open your drapes!	2	548_2	1.8770000000000002
dia548_utt3	548	joy	0:27:44,553	23	9	positive	Chandler	5452	0:27:41,368	I'm so glad we've got adjoining rooms!	3	548_3	3.185
dia548_utt4	548	joy	0:27:49,339	23	9	positive	Monica	5453	0:27:45,747	The sun is out!	4	548_4	3.592
dia548_utt5	548	anger	0:27:50,185	23	9	negative	Chandler	5454	0:27:49,339	Hey! Remember when I had corneas?	5	548_5	0.8460000000000001
dia548_utt6	548	neutral	00:27:56,590	23	9	neutral	Monica	5455	00:27:50,293	Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion.	6	548_6	6.297000000000001
dia548_utt7	548	neutral	00:27:56,590	23	9	neutral	Chandler	5456	00:27:52,253	Ladies? Ross's speech is in 45 minutes.	7	548_7	4.337000000000001
dia548_utt10	548	anger	00:28:02,388	23	9	negative	Ross	5459	00:27:59,928	Walls are pretty thin, guys!	10	548_10	2.46
dia549_utt0	549	joy	00:07:06,967	17	6	positive	Joey	5460	00:07:01,546	Hi uh, I’m Joey Tribbiani and with all do respect I’d like to donate some fluids.	0	549_0	5.421
dia549_utt1	549	neutral	00:07:13,473	17	6	neutral	Receptionist	5461	00:07:08,845	We’re actually at the end of one of our research cycles, so we’re not looking for applicants right now.	1	549_1	4.628
dia549_utt2	549	sadness	00:07:23,191	17	6	negative	Joey	5462	00:07:13,641	Oh that’s too bad. I’ve kinda been saving up.  Uh, are you sure there’s no studies I can participate in?	2	549_2	9.55
dia549_utt3	549	neutral	00:07:25,444	17	6	neutral	Receptionist	5463	00:07:23,401	Well, here’s a schedule of what’s coming up.	3	549_3	2.043
dia549_utt4	549	neutral	00:07:29,239	17	6	neutral	Joey	5464	00:07:27,697	Thanks.  Well but this one starts now.	4	549_4	1.542
dia549_utt5	549	neutral	00:07:35,245	17	6	neutral	Receptionist	5465	00:07:29,407	Oh that one is available now, but only identical twins are eligible. It’s a twins study.	5	549_5	5.838
dia549_utt6	549	surprise	00:07:35,245	17	6	positive	Joey	5466	00:07:32,577	But it’s $2,000.	6	549_6	2.668
dia549_utt7	549	sadness	00:07:38,248	17	6	negative	Receptionist	5467	00:07:35,955	Sorry.	7	549_7	2.293
dia549_utt8	549	neutral	00:07:46,673	17	6	neutral	Joey	5468	00:07:39,709	Well how about this one? Testing the effects of Joey Tribbiani on attractive nurse receptionists.	8	549_8	6.964
dia549_utt9	549	joy	00:07:51,386	17	6	positive	Receptionist	5469	00:07:47,592	We already got the results back on that on, and they’re not good.	9	549_9	3.794
dia550_utt0	550	neutral	00:15:41,648	18	1	neutral	Monica	5470	00:15:39,063	Hey! How’s it goin’?	0	550_0	2.585
dia551_utt0	551	neutral	00:15:43,858	18	6	neutral	Phoebe	5471	00:15:41,815	Well, not much has changed in the last five minutes.	0	551_0	2.043
dia551_utt1	551	joy	00:15:47,278	18	6	positive	Monica	5472	00:15:45,736	Yes it has! I made cookies!	1	551_1	1.542
dia551_utt2	551	neutral	00:15:50,448	18	6	neutral	Phoebe	5473	00:15:47,446	Oh that’s all right. I’m still full from your homemade potato chips.	2	551_2	3.0020000000000002
dia551_utt3	551	joy	00:15:54,994	18	6	positive	Monica	5474	00:15:50,616	But you should eat them now because they’re hot from the oven.	3	551_3	4.378
dia551_utt4	551	neutral	00:15:59,040	18	6	neutral	Phoebe	5475	00:15:56,538	Okay.	4	551_4	2.5020000000000002
dia551_utt5	551	joy	00:16:01,876	18	6	positive	Monica	5476	00:15:56,538	Oh-ho! But not in here! Can’t eat ‘em in bed, remember? No crumbies!	5	551_5	5.338
dia551_utt6	551	neutral	00:16:05,296	18	6	neutral	Phoebe	5477	00:16:03,379	Okay, I’ll be out in a second.	6	551_6	1.917
dia551_utt7	551	neutral	00:16:06,923	18	6	neutral	Monica	5478	00:16:05,464	Okay!	7	551_7	1.459
dia551_utt8	551	neutral	0:16:15,829	18	6	neutral	Monica	5479	0:16:15,057	What are you doing?	8	551_8	0.772
dia551_utt9	551	neutral	0:16:17,789	18	6	neutral	Phoebe	5480	0:16:15,829	That doesn’t lock does it?	9	551_9	1.9600000000000002
dia552_utt0	552	disgust	00:16:07,632	4	2	negative	Monica	5481	00:16:05,005	You know, it still smells like monkey in there.	0	552_0	2.6270000000000002
dia552_utt1	552	neutral	00:16:12,220	4	2	neutral	Julie	5482	00:16:09,677	That saves us a conversation.	1	552_1	2.543
dia552_utt2	552	neutral	00:16:16,808	4	2	neutral	Chandler	5483	00:16:14,139	Well, listen, this has been great but I'm officially wiped.	2	552_2	2.669
dia552_utt3	552	neutral	0:16:18,269	4	2	neutral	Joey	5484	0:16:17,059	Me too, we should get goin'.	3	552_3	1.21
dia552_utt4	552	neutral	0:16:19,329	4	2	neutral	Stephanie	5485	0:16:18,269	No.	4	552_4	1.06
dia553_utt0	553	neutral	00:08:21,708	10	6	neutral	Monica	5487	00:08:20,666	Okay, here comes another camera.	0	553_0	1.042
dia553_utt1	553	neutral	00:08:25,003	10	6	neutral	Ross	5488	00:08:21,959	Right. No biggie. Stay loose.	1	553_1	3.044
dia553_utt2	553	neutral	00:08:36,723	10	6	neutral	Ross	5489	00:08:34,639	Why do they keep doing that?	2	553_2	2.084
dia553_utt3	553	neutral	00:08:39,809	10	6	neutral	Monica	5490	00:08:36,974	If we wanna get on camera, I think we have to get up on one of those platforms.	3	553_3	2.835
dia553_utt4	553	neutral	00:08:41,770	10	6	neutral	Monica	5491	00:08:40,061	They’ve been taping those people up there all day.	4	553_4	1.709
dia553_utt5	553	neutral	00:08:43,146	10	6	neutral	Ross	5492	00:08:42,021	Right.	5	553_5	1.125
dia553_utt6	553	joy	00:08:50,362	10	6	positive	Ross	5493	00:08:48,027	Hey, what’d you guys do to get up on there?	6	553_6	2.335
dia553_utt7	553	joy	00:08:58,328	10	6	positive	Monica	5494	00:08:50,613	Oh yeah? Well when you learned how to dance did you forget how to put on underpants?	7	553_7	7.715000000000001
dia553_utt8	553	joy	00:08:58,328	10	6	positive	Ross	5495	00:08:57,286	Yeah!	8	553_8	1.042
dia553_utt9	553	surprise	0:09:05,337	10	6	positive	Janine	5496	0:09:02,625	Hey! You’re a good dancer!	9	553_9	2.712
dia553_utt10	553	surprise	0:09:05,644	10	6	positive	Joey	5497	0:09:05,337	Really?	10	553_10	0.307
dia553_utt11	553	neutral	00:09:08,004	10	6	neutral	Janine	5498	00:09:05,836	Yeah, well you’d be better if you just loosened your hips a little.	11	553_11	2.168
dia553_utt12	553	neutral	0:09:09,216	10	6	neutral	Joey	5499	0:09:08,256	What do you mean?	12	553_12	0.9600000000000001
dia553_utt13	553	neutral	0:09:10,963	10	6	neutral	Janine	5500	0:09:09,216	Like this.	13	553_13	1.747
dia553_utt14	553	neutral	00:09:16,471	10	6	neutral	Janine	5501	00:09:12,718	That’s it, feel the rhythm. That’s better.	14	553_14	3.753
dia553_utt15	553	neutral	00:09:17,973	10	6	neutral	Joey	5502	00:09:16,722	Uh-huh.	15	553_15	1.2510000000000001
dia553_utt16	553	neutral	00:09:20,892	10	6	neutral	Director	5503	00:09:19,475	Okay, you’re dancing with that girl over there.	16	553_16	1.417
dia553_utt17	553	joy	00:09:23,645	10	6	positive	Joey	5504	00:09:21,143	No-no-no-no-no we came together!	17	553_17	2.5020000000000002
dia553_utt18	553	neutral	00:09:30,277	10	6	neutral	Director	5505	00:09:24,480	I don’t see it.  You are dancing with the tall guy over there. Tall guy, raise your hand!	18	553_18	5.797000000000001
dia553_utt19	553	sadness	00:09:36,032	10	6	negative	Joey	5506	00:09:31,404	No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.	19	553_19	4.628
dia553_utt20	553	anger	00:09:38,410	10	6	negative	Director	5507	00:09:36,284	Really, y’think so? I don’t..	20	553_20	2.1260000000000003
dia554_utt0	554	anger	00:19:50,229	13	6	negative	Rachel	5508	00:19:47,561	Why aren’t you home yet?!	0	554_0	2.668
dia554_utt1	554	anger	00:19:52,315	13	6	negative	Monica	5509	00:19:50,397	Is someone there?	1	554_1	1.9180000000000001
dia554_utt2	554	neutral	00:19:56,152	13	6	neutral	Rachel	5510	00:19:53,066	Oh yes, it’s me! Sorry!	2	554_2	3.0860000000000003
dia554_utt3	554	neutral	00:19:58,279	13	6	neutral	Chandler	5511	00:19:56,320	What are you doing here?	3	554_3	1.959
dia554_utt4	554	neutral	00:20:06,704	13	6	neutral	Rachel	5512	00:19:59,364	Uh, I’m just, I’m just looking out your window. At-at the view. What are you guys doing?	4	554_4	7.340000000000001
dia554_utt5	554	neutral	00:20:11,000	13	6	neutral	Chandler	5513	00:20:07,748	We got some	5	554_5	3.2520000000000002
dia554_utt6	554	neutral	00:20:17,840	13	6	neutral	Rachel	5514	00:20:15,047	Oh, he brought her back to his apartment.	6	554_6	2.793
dia554_utt7	554	surprise	00:20:25,973	13	6	negative	Monica	5515	00:20:18,926	Who?  Is that your sister?	7	554_7	7.047000000000001
dia554_utt8	554	neutral	00:20:30,186	13	6	neutral	Rachel	5516	00:20:26,183	Ugh, she	8	554_8	4.003
dia554_utt9	554	disgust	00:20:34,190	13	6	negative	Monica	5517	00:20:31,104	God, Ross is on a date with your sister! How weird is that?!	9	554_9	3.0860000000000003
dia554_utt10	554	sadness	0:20:36,486	13	6	negative	Rachel	5518	0:20:34,358	Oh my God, look-look he’s taking off her clothes!	10	554_10	2.128
dia554_utt11	554	disgust	0:20:37,053	13	6	negative	Chandler	5519	0:20:36,486	He’s taking off her coat!	11	554_11	0.5670000000000001
dia554_utt12	554	disgust	00:20:41,948	13	6	negative	Rachel	5520	00:20:40,197	Oh, this is just terrible.	12	554_12	1.7510000000000001
dia555_utt0	555	sadness	00:19:00,096	24	6	negative	Elizabeth	5521	00:18:58,512	Ross! Wait!	0	555_0	1.584
dia555_utt1	555	joy	00:19:03,724	24	6	positive	Ross	5522	00:19:00,264	Elizabeth, thank God! I was just thinking about	1	555_1	3.4600000000000004
dia555_utt2	555	anger	00:19:05,935	24	6	negative	Elizabeth	5523	00:19:03,892	You suck!!	2	555_2	2.043
dia555_utt3	555	anger	00:19:07,186	24	6	negative	Ross	5524	00:19:06,103	What?!	3	555_3	1.083
dia555_utt4	555	anger	00:19:17,780	24	6	negative	Ross	5525	00:19:13,235	Okay, break-up’s still on!	4	555_4	4.545
dia556_utt0	556	neutral	0:07:33,126	16	8	neutral	Joey	5526	0:07:31,534	Hey.	0	556_0	1.592
dia556_utt1	556	neutral	0:07:34,415	16	8	neutral	Ross	5527	0:07:33,126	Hey.	1	556_1	1.2890000000000001
dia556_utt2	556	sadness	00:07:39,374	16	8	negative	Joey	5528	00:07:35,580	Look, I understand if you came by to hit me, I deserve it.	2	556_2	3.794
dia556_utt3	556	neutral	00:07:41,877	16	8	neutral	Ross	5529	00:07:39,584	No, I don’t want to hit you.	3	556_3	2.293
dia556_utt4	556	anger	00:07:44,588	16	8	negative	Joey	5530	00:07:42,086	Oh what then? Kick me?	4	556_4	2.5020000000000002
dia556_utt5	556	neutral	00:07:46,173	16	8	neutral	Ross	5531	00:07:44,922	No.	5	556_5	1.2510000000000001
dia556_utt6	556	surprise	00:09:59,891	16	8	positive	Joey	5532	00:09:58,507	What do I do?	6	556_6	1.3840000000000001
dia557_utt0	557	neutral	00:10:12,029	21	8	neutral	Katie	5533	00:10:09,192	Well, the delivery went out to you and I realized they forgot this.	0	557_0	2.837
dia557_utt1	557	neutral	00:10:16,575	21	8	neutral	Ross	5534	00:10:12,195	Ah, must’ve been fairly obvious since it was the only thing left in your store.	1	557_1	4.38
dia557_utt2	557	neutral	00:10:24,124	21	8	neutral	Katie	5535	00:10:18,201	Listen, to be honest, home deliveries are really a part of my job description.	2	557_2	5.923
dia557_utt3	557	neutral	00:10:25,709	21	8	neutral	Ross	5536	00:10:24,291	Oh.	3	557_3	1.4180000000000001
dia557_utt4	557	fear	00:10:31,340	21	8	negative	Katie	5537	00:10:26,668	Oh uh…I actually came here to ask you out.	4	557_4	4.672000000000001
dia557_utt5	557	joy	00:10:35,927	21	8	positive	Ross	5538	00:10:31,506	Oh! Wow! Uh, yeah! That sounds great. I’m just gonna put this  back in my pocket, pretend	5	557_5	4.421
dia557_utt6	557	joy	00:10:48,732	21	8	positive	Katie	5539	00:10:45,479	Sure!	6	557_6	3.253
dia557_utt7	557	anger	00:10:59,201	21	8	negative	Rachel	5540	00:10:45,479	Horny bitch.  No! You’re a horny bitch! Noooo! You’re the horny bitch! No! You’re a horny bitch!	7	557_7	13.722000000000001
dia558_utt0	558	joy	00:10:47,145	10	4	positive	Rachel	5541	00:10:43,726	Chandler!! You have the best taste in men!	0	558_0	3.419
dia558_utt1	558	neutral	00:10:50,440	10	4	neutral	Chandler	5542	00:10:48,314	Well, like father, like son.	1	558_1	2.1260000000000003
dia558_utt2	558	joy	00:10:56,095	10	4	positive	Rachel	5543	00:10:51,484	Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.	2	558_2	4.611000000000001
dia558_utt3	558	surprise	00:11:01,117	10	4	positive	Chandler	5544	00:10:57,365	Really?! I-I thought you weren’t looking for something serious? I thought you were looking for some kind of a fling.	3	558_3	3.7520000000000002
dia558_utt4	558	fear	00:11:09,793	10	4	negative	Rachel	5545	00:11:01,369	Well, y'know, possibly.  You didn’t tell him that, though? Right?	4	558_4	8.424000000000001
dia558_utt5	558	neutral	00:11:12,837	10	4	neutral	Chandler	5546	00:11:09,960	Ummmmmmmm, no.	5	558_5	2.8770000000000002
dia558_utt6	558	anger	00:11:20,095	10	4	negative	Rachel	5547	00:11:14,048	You told this guy that I was looking for a fling?! You don’t tell the guy that!	6	558_6	6.047000000000001
dia558_utt8	558	sadness	00:11:31,940	10	4	negative	Rachel	5549	00:11:25,643	Oh, between you telling him that I wanted to have a fling and me putting out on the first date—oh, he’s so gonna get the wrong idea.	8	558_8	6.297000000000001
dia559_utt0	559	neutral	00:01:25,417	1	1	neutral	Chandler	5550	00:01:19,037	Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.	0	559_0	6.380000000000001
dia559_utt1	559	neutral	00:01:27,169	1	1	neutral	All	5551	00:01:25,627	Oh, yeah. Had that dream.	1	559_1	1.542
dia559_utt2	559	surprise	00:01:31,465	1	1	negative	Chandler	5552	00:01:27,378	Then I look down, and I realize there's a phone... there.	2	559_2	4.087000000000001
dia559_utt3	559	surprise	0:01:35,600	1	1	negative	Joey	5553	0:01:34,928	Instead of...?	3	559_3	0.672
dia559_utt4	559	neutral	0:01:36,892	1	1	neutral	Chandler	5554	0:01:35,600	That's right.	4	559_4	1.292
dia559_utt5	559	neutral	0:01:37,973	1	1	neutral	Joey	5555	0:01:37,055	Never had that dream.	5	559_5	0.918
dia559_utt6	559	neutral	0:01:38,629	1	1	neutral	Phoebe	5556	0:01:37,973	No.	6	559_6	0.656
dia559_utt7	559	neutral	00:01:42,851	1	1	neutral	Chandler	5557	00:01:38,723	All of a sudden, the phone starts to ring.	7	559_7	4.128
dia560_utt0	560	joy	00:20:05,828	16	7	positive	Monica	5560	00:20:03,994	Honey! Dinner’s ready!	0	560_0	1.834
dia560_utt1	560	joy	00:20:14,253	16	7	positive	Joey	5561	00:20:11,793	What’s my little chef got for me tonight?	1	560_1	2.46
dia560_utt2	560	joy	00:20:16,797	16	7	positive	Monica	5562	00:20:14,421	Your favorite!	2	560_2	2.3760000000000003
dia560_utt3	560	joy	00:20:18,674	16	7	positive	Joey	5563	00:20:16,965	Ho-ho-ho,  fried stuff with cheese!	3	560_3	1.709
dia560_utt4	560	joy	00:20:21,969	16	7	positive	Monica	5564	00:20:19,218	Yep! And lot’s of it!	4	560_4	2.7510000000000003
dia560_utt5	560	joy	00:20:27,975	16	7	positive	Joey	5565	00:20:23,472	Thanks sweetheart. Give me a little sugar here.  Okay.	5	560_5	4.503
dia560_utt6	560	joy	00:20:32,980	16	7	positive	Monica	5566	00:20:30,646	Okay, in we go.	6	560_6	2.334
dia560_utt7	560	joy	00:20:39,111	16	7	positive	Joey	5567	00:20:30,646	Here we go! Here we go! Here we go!  How you doin’?	7	560_7	8.465
dia561_utt0	561	neutral	00:17:45,271	5	1	neutral	Monica	5568	00:17:40,934	Something went wrong with Underdog, and they couldn't get his head to inflate.	0	561_0	4.337000000000001
dia561_utt1	561	joy	00:17:54,447	5	1	positive	Monica	5569	00:17:46,607	So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is.	1	561_1	7.840000000000001
dia561_utt2	561	neutral	00:18:02,789	5	1	neutral	Monica	5570	00:17:58,786	Um, I've got something in my eye, uh, Joey, could we check it in the light, please?	2	561_2	4.003
dia561_utt3	561	surprise	0:18:06,968	5	1	negative	Monica	5571	0:18:06,126	Oh my god.	3	561_3	0.8420000000000001
dia561_utt4	561	surprise	0:18:07,599	5	1	negative	Joey	5572	0:18:06,968	What?	4	561_4	0.631
dia561_utt5	561	anger	00:18:13,007	5	1	negative	Monica	5573	00:18:07,795	Hello! Were we at the same table? It's like... cocktails in Appalachia.	5	561_5	5.212000000000001
dia561_utt6	561	neutral	0:18:18,605	5	1	neutral	Joey	5574	0:18:17,513	Come on, they're close.	6	561_6	1.092
dia561_utt7	561	disgust	0:18:21,738	5	1	negative	Monica	5575	0:18:18,605	Close? She's got her tongue in his ear.	7	561_7	3.133
dia561_utt8	561	neutral	00:18:26,479	5	1	neutral	Joey	5576	00:18:22,476	Oh, like you've never gotten a little rambunctious with Ross.	8	561_8	4.003
dia561_utt9	561	disgust	00:18:33,903	5	1	negative	Monica	5577	00:18:27,689	Joey, this is sick, it's disgusting, it's, it's—not really true, is it?	9	561_9	6.214
dia561_utt10	561	neutral	00:18:39,951	5	1	neutral	Joey	5578	00:18:34,154	Well, who's to say what's true? I mean...	10	561_10	5.797000000000001
dia561_utt11	561	disgust	00:18:41,619	5	1	negative	Monica	5579	00:18:36,073	Oh my god, what were you thinking?	11	561_11	5.546
dia561_utt12	561	neutral	00:18:43,496	5	1	neutral	Joey	5580	00:18:37,407	All right, look, I'm not proud of this, ok? Well, maybe I am a little.	12	561_12	6.089
dia561_utt13	561	surprise	0:18:42,211	5	1	negative	Monica	5581	0:18:41,829	Oh!	13	561_13	0.382
